STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/11/1963,0,0,0,,83,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/11/1963,0,0,0,,75,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/11/1963,0,0,0,,75,50,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/11/1963,0,0,0,,76,47,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/11/1963,0,0,0,,73,47,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/11/1963,0,0,0,,66,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/11/1963,0,0,0,,66,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/11/1963,0,0,0,,66,46,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/11/1963,0.01,0,0,,62,52,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/11/1963,0.63,0,0,,64,54,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/11/1963,0.68,0,0,,67,48,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/11/1963,0,0,0,,68,45,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/11/1963,0,0,0,,67,49,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/11/1963,0,0,0,,68,52,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/11/1963,0.63,0,0,,64,55,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/11/1963,0,0,0,,68,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/11/1963,0,0,0,,65,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/1963,0,0,0,,70,56,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/1963,0,0,0,,75,54,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/1963,0,0,0,,75,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/11/1963,0,0,0,,71,53,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/11/1963,0,0,0,,69,53,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/11/1963,0,0,0,,70,53,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/11/1963,0.81,0,0,,66,56,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/11/1963,0,0,0,,70,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/11/1963,0,0,0,,70,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/11/1963,0,0,0,,70,59,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/11/1963,0,0,0,,74,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/11/1963,0,0,0,,84,54,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/10/1963,0,0,0,,72,55,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/10/1963,0,0,0,,70,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/10/1963,0,0,0,,71,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/10/1963,0,0,0,,79,63,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/10/1963,0,0,0,,78,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/10/1963,0,0,0,,78,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/10/1963,0,0,0,,80,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/10/1963,0,0,0,,74,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/10/1963,0,0,0,,72,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/10/1963,0,0,0,,75,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/10/1963,0,0,0,,75,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/10/1963,0,0,0,,73,61,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/10/1963,0,0,0,,72,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/10/1963,0,0,0,,73,60,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/10/1963,0,0,0,,71,58,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/10/1963,0.42,0,0,,69,60,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/10/1963,0,0,0,,69,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/10/1963,0,0,0,,74,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/10/1963,0,0,0,,77,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/1963,0,0,0,,75,56,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/1963,0,0,0,,74,61,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/10/1963,0,0,0,,79,61,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/10/1963,0,0,0,,77,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/10/1963,0,0,0,,78,59,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/10/1963,0,0,0,,82,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/10/1963,0,0,0,,78,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/10/1963,0,0,0,,76,66,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/10/1963,0,0,0,,74,66,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/10/1963,0,0,0,,75,66,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/10/1963,0,0,0,,74,67,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/10/1963,0,0,0,,79,69,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/09/1963,0,0,0,,82,71,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/09/1963,0,0,0,,101,70,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/09/1963,0,0,0,,104,74,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/09/1963,0,0,0,,105,77,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/09/1963,0,0,0,,110,78,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/09/1963,0,0,0,,95,64,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/09/1963,0,0,0,,80,64,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/09/1963,0,0,0,,80,62,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/09/1963,0,0,0,,78,64,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/09/1963,0,0,0,,78,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/09/1963,0,0,0,,76,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/09/1963,0.25,0,0,,75,66,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/09/1963,0,0,0,,79,68,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/09/1963,0.49,0,0,,71,63,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/09/1963,0,0,0,,79,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/09/1963,0,0,0,,79,67,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/09/1963,0,0,0,,80,62,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/09/1963,0,0,0,,83,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/09/1963,0,0,0,,94,68,,,,1,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/09/1963,0,0,0,,89,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/09/1963,0,0,0,,88,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/09/1963,0,0,0,,81,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/09/1963,0,0,0,,83,62,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/09/1963,0,0,0,,79,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/09/1963,0,0,0,,75,66,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/09/1963,0,0,0,,74,63,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/09/1963,0.39,0,0,,70,65,,1,,1,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/09/1963,0,0,0,,73,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/09/1963,0,0,0,,77,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/09/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/08/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/08/1963,0,0,0,,76,65,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/08/1963,0,0,0,,75,65,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/08/1963,0,0,0,,76,65,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/08/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/08/1963,0,0,0,,80,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/08/1963,0,0,0,,79,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/08/1963,0,0,0,,77,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/08/1963,0,0,0,,77,64,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/08/1963,0,0,0,,76,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/08/1963,0,0,0,,80,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/08/1963,0,0,0,,78,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/08/1963,0,0,0,,79,66,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/08/1963,0,0,0,,77,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/08/1963,0,0,0,,79,67,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/08/1963,0,0,0,,80,68,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/08/1963,0,0,0,,87,68,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/08/1963,0,0,0,,84,66,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/08/1963,0,0,0,,76,62,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/08/1963,0,0,0,,75,63,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/08/1963,0,0,0,,74,63,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/08/1963,0,0,0,,75,64,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/08/1963,0,0,0,,78,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/08/1963,0.01,0,0,,83,66,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/08/1963,0,0,0,,76,65,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/08/1963,0,0,0,,77,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/08/1963,0,0,0,,75,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/08/1963,0,0,0,,76,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/08/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/08/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/08/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/07/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/07/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/07/1963,0,0,0,,75,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/07/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/07/1963,0,0,0,,76,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/07/1963,0,0,0,,80,65,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/07/1963,0,0,0,,79,63,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/07/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/07/1963,0,0,0,,75,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/07/1963,0,0,0,,77,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/07/1963,0,0,0,,76,64,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/07/1963,0,0,0,,77,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/07/1963,0,0,0,,76,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/07/1963,0,0,0,,79,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/07/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/07/1963,0,0,0,,77,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/07/1963,0,0,0,,75,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/07/1963,0,0,0,,76,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/07/1963,0,0,0,,77,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/07/1963,0,0,0,,72,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/07/1963,0,0,0,,73,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/07/1963,0,0,0,,73,61,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/07/1963,0,0,0,,76,60,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/07/1963,0,0,0,,75,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/07/1963,0,0,0,,74,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/07/1963,0,0,0,,73,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/07/1963,0,0,0,,74,59,,1,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/07/1963,0,0,0,,75,58,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/07/1963,0,0,0,,75,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/07/1963,0,0,0,,75,57,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/07/1963,0,0,0,,74,60,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/06/1963,0,0,0,,78,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/06/1963,0,0,0,,78,58,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/06/1963,0,0,0,,73,56,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/06/1963,0,0,0,,73,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/06/1963,0,0,0,,73,61,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/06/1963,0,0,0,,75,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/06/1963,0,0,0,,75,56,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/06/1963,0,0,0,,72,60,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/06/1963,0,0,0,,72,61,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/06/1963,0,0,0,,73,62,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/06/1963,0,0,0,,73,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/06/1963,0,0,0,,73,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/06/1963,0,0,0,,71,62,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/06/1963,0,0,0,,74,63,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/06/1963,0,0,0,,73,62,,1,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/06/1963,0,0,0,,73,62,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/06/1963,0,0,0,,72,59,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/06/1963,0,0,0,,71,59,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/06/1963,0,0,0,,72,57,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/06/1963,0.2,0,0,,66,58,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/06/1963,0.02,0,0,,63,59,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/06/1963,0,0,0,,66,59,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/06/1963,0,0,0,,70,57,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/06/1963,0,0,0,,71,55,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/06/1963,0,0,0,,68,55,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/06/1963,0,0,0,,71,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/06/1963,0,0,0,,73,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/06/1963,0.02,0,0,,68,61,,1,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/06/1963,0,0,0,,71,62,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/06/1963,0,0,0,,71,60,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/05/1963,0,0,0,,66,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/05/1963,0,0,0,,70,58,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/05/1963,0,0,0,,70,58,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/05/1963,0.01,0,0,,69,58,,,,,,,,,1,,,,,,1,,,,,
